frames,reward,visited_rooms,learned_transitions
503000000,5700.0,12.0,497.9021190191076
504000000,5700.0,12.0,499.97912757143365
505000000,5700.0,12.0,500.0
506000000,5700.0,12.0,501.76540917005224
507000000,5700.0,12.0,504.0
508000000,5700.0,12.0,505.0
509000000,5700.0,12.0,505.0
510000000,5700.0,12.0,505.5771317794345
511000000,5700.0,12.0,506.0
512000000,5700.0,12.0,506.0
513000000,5700.0,12.0,506.0
514000000,5700.0,12.0,506.0
515000000,5700.0,12.0,506.0
516000000,5700.0,12.0,506.0
517000000,5700.0,12.0,506.0
518000000,5700.0,12.0,506.0
519000000,5700.0,12.0,506.0
520000000,5700.0,12.0,506.0
521000000,5700.0,12.0,506.0
522000000,5700.0,12.0,506.0
523000000,5700.0,12.0,506.0
524000000,5700.0,12.0,506.0
525000000,5700.0,12.0,506.0
526000000,5700.0,12.0,506.0
527000000,5700.0,12.0,506.0
528000000,5700.0,12.0,506.0
529000000,5700.0,12.0,506.0
530000000,5700.0,12.0,506.0
531000000,5700.0,12.0,506.0
532000000,5700.0,12.0,506.0
533000000,5700.0,12.0,506.0
534000000,5700.0,12.0,506.0
535000000,5700.0,12.0,506.0
536000000,5700.0,12.0,506.5375257521325
537000000,5700.0,12.0,507.8464948555927
538000000,5700.0,12.0,508.0
539000000,5700.0,12.0,508.0
540000000,5700.0,12.0,508.0
541000000,5700.0,12.0,508.0
542000000,5700.0,12.0,508.0
543000000,5700.0,12.0,508.0
544000000,5700.0,12.0,508.0
545000000,5700.0,12.0,508.0
546000000,5700.0,12.0,508.0
547000000,5700.0,12.0,508.0
548000000,5700.0,12.0,508.0
549000000,5700.0,12.0,508.0
550000000,5700.0,12.0,508.0
551000000,5700.0,12.0,508.0
552000000,5700.0,12.0,508.0
553000000,5700.0,12.0,508.0
554000000,5700.0,12.0,508.0
555000000,5700.0,12.0,509.0
556000000,5700.0,12.0,509.2705081676426
557000000,5700.0,12.0,510.0
558000000,5700.0,12.0,510.0
559000000,5700.0,12.0,510.0
560000000,5700.0,12.0,510.0
561000000,5700.0,12.0,510.0
562000000,5700.0,12.0,510.0
563000000,5700.0,12.0,510.0
564000000,5700.0,12.0,510.0
565000000,5700.0,12.0,510.0
566000000,5700.0,12.0,510.0
567000000,5700.0,12.0,510.0
568000000,5700.0,12.0,510.00797536526915
569000000,5700.0,12.0,511.5352962228419
570000000,5700.0,12.0,512.0
571000000,5700.0,12.0,512.0
572000000,5700.0,12.0,512.0
573000000,5700.0,12.0,512.0
574000000,5700.0,12.0,512.5721918133248
575000000,5700.0,12.0,513.0
576000000,5700.0,12.0,513.0
577000000,5700.0,12.0,513.0
578000000,5700.0,12.0,513.0
579000000,5700.0,12.0,513.0
580000000,5700.0,12.0,513.0
581000000,5700.0,12.0,513.0
582000000,5700.0,12.0,513.0
583000000,5700.0,12.0,513.0
584000000,5700.0,12.0,513.0
585000000,5700.0,12.0,513.0
586000000,5700.0,12.0,513.0
587000000,5700.0,12.0,514.0
588000000,5700.0,12.0,514.9836388494709
589000000,5700.0,12.0,515.9880441053914
590000000,5700.0,12.0,517.6736548212641
591000000,5700.0,12.0,519.0
592000000,5700.0,12.0,520.6670070879775
593000000,5700.0,12.0,522.0
594000000,5700.0,12.0,522.0
595000000,5700.0,12.0,522.0
596000000,5700.0,12.0,522.0
597000000,5700.0,12.0,522.0
598000000,5700.0,12.0,522.0
599000000,5700.0,12.0,522.7592479763251
600000000,5700.0,12.0,524.3936139259556
601000000,5700.0,12.0,525.67942666814
602000000,5700.0,12.0,526.957060928634
603000000,5700.0,12.0,528.0
604000000,5700.0,12.0,529.6088906354747
605000000,5700.0,12.0,530.9225942587074
606000000,5700.0,12.0,532.6903103567902
607000000,5700.0,12.0,534.0
608000000,5700.0,12.0,534.0
609000000,5700.0,12.0,534.0
610000000,5700.0,12.0,534.4455773626743
611000000,5700.0,12.0,535.9302115955762
612000000,5700.0,12.0,536.0
613000000,5700.0,12.0,536.7572402785096
614000000,5700.0,12.0,537.0
615000000,5700.0,12.0,537.0
616000000,5700.0,12.0,537.0
617000000,5700.0,12.0,537.0728659166176
618000000,5700.0,12.0,538.9440380019646
619000000,5700.0,12.0,540.0
620000000,5700.0,12.0,541.0467950470685
621000000,5700.0,12.0,542.7466861916874
622000000,5700.0,12.0,543.9886576278649
623000000,5700.0,12.0,545.4880966594236
624000000,5700.0,12.0,547.0
625000000,5700.0,12.0,547.0
626000000,5700.0,12.0,548.2197391977855
627000000,5700.0,12.0,549.8267665827527
628000000,5700.0,12.0,550.6376299716582
629000000,5700.0,12.0,551.0
630000000,5700.0,12.0,551.0
631000000,5700.0,12.0,551.0
632000000,5700.0,12.0,551.0
633000000,5700.0,12.0,551.0
634000000,5700.0,12.0,551.0
635000000,5700.0,12.0,551.0
636000000,5700.0,12.0,551.0
637000000,5700.0,12.0,551.0
638000000,5700.0,12.0,551.0
639000000,5700.0,12.0,551.0
640000000,5700.0,12.0,551.0
641000000,5700.0,12.0,551.0
642000000,5700.0,12.0,551.0
643000000,5700.0,12.0,551.0
644000000,5700.0,12.0,551.0
645000000,5700.0,12.0,551.0
646000000,5700.0,12.0,551.0
647000000,5700.0,12.0,551.0
