reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.45,205.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.5,214.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.55,230.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.6,244.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.65,256.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.7,269.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.75,288.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.8,308.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.85,335.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.9,365.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.95,424.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.975,472.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.99,508.0
